sample-id	forward-absolute-filepath	reverse-absolute-filepath	batch	groups
HB013	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB013.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB013.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB014	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB014.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB014.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB015	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB015.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB015.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB016	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB016.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB016.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB017	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB017.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB017.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB018	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB018.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB018.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB019	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB019.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB019.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB020	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB020.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB020.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB021	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB021.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB021.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB022	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB022.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB022.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB023	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB023.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB023.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB024	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB024.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB024.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB025	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB025.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB025.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB026	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB026.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB026.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB027	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB027.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB027.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB028	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB028.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB028.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB029	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB029.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB029.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB030	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB030.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB030.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB031	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB031.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB031.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB032	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB032.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB032.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB033	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB033.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB033.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB034	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB034.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB034.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB035	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB035.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB035.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB036	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB036.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB036.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB037	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB037.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB037.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB038	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB038.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB038.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB039	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB039.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB039.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB040	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB040.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB040.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB041	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB041.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB041.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB042	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB042.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB042.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB043	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB043.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB043.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB044	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB044.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB044.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB045	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB045.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB045.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB046	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB046.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB046.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB047	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB047.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB047.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB048	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB048.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB048.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB049	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB049.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB049.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB050	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB050.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB050.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB051	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB051.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB051.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB052	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB052.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB052.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB053	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB053.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB053.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB054	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB054.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB054.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB055	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB055.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB055.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB056	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB056.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB056.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
