genus	Homogentisic acid	Catechin	3-Methoxybenzenepropanoic acid	Acesulfame	Tartaric acid	Mannose	Tryptophol	Umbelliferone	Quinaldic acid	Isocitric acid	"3,3-Dimethylglutaric acid"	Oxindole-3-acetic acid	"2,4'-Dihydroxyacetophenone"	"3,5-Diiodo-L-tyrosine"	Ribulose	Arabinose	Arabinonic acid	Inosine	Syringic acid	Guanosine (G)	Heptacosanoic acid	Butyrylcarnitine(C4)	4-Hydroxycinnamic acid	Vanillymandelic Acid	3-Phenylbutyric acid	Ascorbic acid	Quinolinic acid	Indoleacetic acid	"3,4-Dihydro-2H-1-benzopyran-2-one"	Cysteic acid	"1,2,3-Propanetricarboxylic acid"	"2,3-Diaminopropionic acid"	Glutaric acid	Lactulose	Vanillic acid	Mandelic acid
g__Collinsella	0.0405026499884707	0.864797482556629	0.562368596875473	0.00317032188027923	0.864797482556629	0.873115083848285	3.41924252108482e-05	3.68978799045173e-05	0.36526945930439	0.440936917753866	0.0602737659956279	1.59204344887155e-05	0.00606309182493255	0.174944291951308	0.868704479630026	0.951491920259183	0.205177051433734	0.00403014483785495	0.0356826478928531	0.00744783055299402	0.0885702302407183	0.339895608248649	0.371833681078108	0.000376105594938811	0.0325383349021084	0.325354968764274	0.23122560602675	0.457112636359024	0.907242844208612	0.689527710235496	0.00439460473970361	0.461876444477112	8.31588658496318e-05	0.974553086268785	0.295855807503715	0.801987415258771
g__Comamonas	0.415004075394527	0.707293983526456	0.87368787388252	0.408592052651274	0.253746699347376	0.635659923354958	0.84891815151943	0.868560703943145	0.993842326268381	0.378278174856684	0.639111758050195	0.421845413276877	0.767086538999339	0.0455006149998079	0.370132077068887	0.270692580885192	0.11180010278238	0.736031290471064	0.766783679327307	0.907842946134138	0.535185623026975	0.785231075718866	0.315022991716566	0.881996821261433	0.769877752050457	0.449230834840969	0.749378461904119	0.758912630347714	0.534774365380501	0.0600073837722423	0.896301447724679	0.797783076160986	0.941605829182987	0.204427794478985	0.593829289519536	0.831298436022412
g__Coprenecus	0.39533772731946	0.797528464855966	0.0258138895905615	0.0798764506166057	0.569400386827574	0.82722944069624	0.481444393274243	0.359819626871807	0.000727198893536927	0.678241264763409	0.0339731734922323	0.366507859773311	0.310043882021462	0.0456857673231945	0.0501769417428864	0.0947047915150147	0.177920688915237	0.109713036553741	0.348544177561249	0.0175618460835063	0.601970704009738	0.972923848650078	0.768757019995288	0.965889585824445	0.00292472107536892	0.810661826103317	0.994426706224274	0.430193632143442	0.791775327425252	0.883296226862925	0.057330353603076	0.875073700115369	0.227839524750091	0.938194459290966	0.665274029620453	0.759808566646373
g__Coprobacter	0.162212994825007	0.0648254903677139	0.570073903869055	0.686884290053443	0.883230356017147	0.52191108801587	0.29071964440342	0.199969676873818	0.000779480464322134	0.195516773477569	0.000286365345711511	0.356102784517484	0.169819145688069	0.0100903703100327	0.0167424986743892	0.0174696553206291	0.881454583292998	0.150322676535444	0.0188225578773772	0.00212459396918985	0.0544909178279454	0.364787326026863	0.1006273359031	0.435878699044138	0.0311118109119772	0.201625347893198	0.295269960002131	0.109347956726533	0.927889767640091	0.956317875497141	0.824438984436101	0.628240179165521	0.0838793151237016	0.0900600186207655	0.194216680481112	0.0897678450077464
g__Copromonas	0.00518171605995837	0.327711656091008	0.00823465083681217	0.0772665205441731	0.310615116980282	0.912003184599415	0.00312729918042364	0.0254773317414893	4.72181878258816e-06	0.0318800531778862	0.000185161841165892	0.000330134400766364	0.00412928587131042	0.023617330208758	0.794156743573289	0.93527749132135	0.24089602462934	0.0066276680497773	9.45695520333555e-05	5.58010962681329e-05	0.10588492420405	0.069325384784174	0.0118969199786271	0.0610407201626891	0.000217475115282591	0.00693604058930319	0.00693247464179847	0.0932375589314213	0.359843743624805	0.750475291698125	0.0495273615777268	0.152927147539386	0.837528743753728	0.307280333445849	0.0136039018408021	0.00795126993308876
g__Coproplasma	0.00242431561491837	0.0153810907315711	0.0448427548641724	0.23465236274019	0.1325467722243	0.53608830042998	0.00197127610992139	0.0318804054841722	1.44769801859351e-07	0.00776240533642967	1.95455825151631e-06	0.00237131332055027	0.00146488212238882	0.000161871745149168	0.0626288846171559	0.105080541021011	0.926216498836284	0.0113904008796129	1.07281304519585e-05	1.60220115983803e-05	0.00471748325708524	0.909619075850868	0.00241001876359155	0.0902722278724556	0.00379606985070453	0.0265031280333608	0.04327675421364	0.0144335727089848	0.791695430325888	0.773205983003315	0.0327210975093501	0.013908565637141	0.609045149341323	0.218374780133756	0.00105713867387825	0.000283973202810131
g__Coprosoma	0.0699259377328556	0.279592228576601	0.311422399624347	0.152815601989028	0.698524732514671	0.652915335853677	0.799818087632241	0.491908363163058	0.000425487024741554	0.479982005455559	0.00261156750852119	0.382447627198024	0.198451105730119	0.0411124762667893	0.249643674096564	0.286348505762106	0.304506352003092	0.12200626977039	0.0650807485553593	0.00239870577914642	0.279754108643234	0.276516325180574	0.484748563637879	0.783259266643144	0.00273880031456631	0.915917393436399	0.346049111020349	0.233669439933763	0.984658374749573	0.708963969171373	0.232177281156436	0.758595205685317	0.0629587624011698	0.269223831518567	0.166197517363934	0.426149576227559
g__Coprousia	0.00296332677372285	0.0619160991556526	0.193765588165167	0.960194861306712	0.0580283940483703	0.149159611679849	0.0430508593463989	0.426149576227559	3.64563374753177e-05	0.0185575413763693	0.00040004280332991	0.42388096114073	0.0383882734344883	0.000820254695846297	0.260370495211239	0.34001328765605	0.850910289415712	0.0256565850774263	0.000308370111533033	0.000462381888846291	0.139172480630292	0.874266448727552	0.00238579557748979	0.221865795142876	0.00990402175518357	0.306887215094871	0.0699067064630731	0.750065862869037	0.62817422804096	0.177536314466485	0.706079677860283	0.409008623339082	0.750001701514121	0.385279003193196	0.00306044057488834	0.326256671260916
g__Coprovicinus	0.0116972749568939	0.438737199750462	0.728349615459225	0.271052127945921	0.450554216064138	0.58533694424403	0.780949496575116	0.426900632491298	5.82463560069967e-06	0.352791185014226	0.0186398320279357	0.807740361841026	0.247743251256303	0.00751106787182499	0.0898132973827744	0.141266449173179	0.969849072965842	0.0497702787635011	0.0381669656867841	0.00366680469866802	0.429808052124469	0.843384488115506	0.0522128683469066	0.472968281990062	0.125607067009008	0.809644957808398	0.221584765039485	0.479117795084801	0.900395363295848	0.743941678846872	0.122726338921921	0.274282077312682	0.0130400945327651	0.953636867612564	0.0664200300664375	0.294468443570971
g__Coprovivens	0.52434150113232	0.254769459002125	0.491791976318651	0.428889596122383	0.780764694500753	0.355088977390442	0.945370573895982	0.91769609821865	0.00622518038626206	0.455047222516819	0.055671788960016	0.897274867020205	0.303737373923067	0.30664886400914	0.326474041074063	0.299857713844966	0.540876146453544	0.323000891917779	0.12330139802826	0.0451939375816094	0.319166641859739	0.99118048515829	0.74181804328018	0.518049272854259	0.0820054961675506	0.851505683652174	0.687434058357739	0.343555843720503	0.943713762857035	0.712805659184415	0.536976749788068	0.519319048315091	0.0345986589385575	0.997657960495038	0.405775284024737	0.733426741975926
g__Corynebacterium	0.413313831274458	0.864797482556629	0.313504738055472	0.956317875497141	0.538634044924661	0.910245769933684	0.956317875497141	0.856092353060946	0.822831660846534	0.866232252421276	0.298606503160229	0.899583485635989	0.451559241272291	0.632315636487133	0.988343881155704	0.738129464821392	0.403741555065632	0.838999368000695	0.824438984436101	0.537047592794457	0.525635415878874	0.848202319586322	0.983380700806664	0.968545816670991	0.135689072902205	0.955899217655203	0.859633753901928	0.82691953249229	0.740731358191308	0.757542114218165	0.896656084498194	0.288045129644783	0.385279003193196	0.901167662355461	0.836239259953209	0.711015295187537
g__Cryptobacteroides	0.00535736894299218	0.00640155808410808	0.00866952357039339	0.630092032791459	0.529191903756211	0.106821025419369	0.257907069368047	0.3364447143591	2.62860820450456e-05	0.0691068938464079	7.88061191858292e-06	0.296379415999851	0.0328106190163582	0.000129119576575532	0.0260907914959446	0.0506283524961902	0.728626816194487	0.00323323554866586	0.00060397813203252	0.000155762028462409	0.00330359300977793	0.726753609847609	0.0224323253606124	0.644114428065622	0.000901280224722951	0.148245621085415	0.124448161108135	0.0507873342186213	0.534070398016039	0.794404412608369	0.531144343882467	0.35868958515678	0.0732261724938117	0.085446120588692	0.0139666890023326	0.134856224514943
g__Cryptoclostridium	0.326001034847203	0.972518027689627	0.809887816940433	0.129522863763753	0.730776239855238	0.855963922222711	0.563315418940163	0.332223493057753	0.673825526627517	0.68679528768914	0.288570692236614	0.112060050568466	0.537190995232885	0.491421778662795	0.74181804328018	0.731043786621669	0.749728239379783	0.828016856873861	0.822677438288448	0.873697252646775	0.97525759791848	0.560039960952662	0.856053383054638	0.907233283154072	0.217534057269743	0.821669145632299	0.810661826103317	0.10294632562176	0.21298360407276	0.581311968129189	0.0356826478928531	0.571727556782554	0.0363046182809442	0.736031290471064	0.9430541760925	0.936837313786246
g__Desulfovibrio	0.673433778597364	0.695755969210223	0.537393092312278	0.218120630885019	0.493907318293707	0.567336708135291	0.0544474039050465	0.0717864617576496	0.427760210408144	0.598397756688558	0.324351156164592	0.108180383113847	0.760100176786275	0.0687823904151622	0.699919854700502	0.530530131265621	0.240243784117736	0.349494191085167	0.851533305802046	0.468502096008375	0.333795351087831	0.111203330248185	0.871463494038508	0.0590436445932661	0.0075129447402748	0.72276121428027	0.239002328264487	0.834008983618939	0.97173824140867	0.725110418292995	0.102237827101294	0.0426380743697004	0.00626691158555706	0.833456249999827	0.816805940616117	0.38400539523631
g__Dialister	0.832066441721868	0.548042961693994	0.931651436837141	0.327823581535571	0.721902794192625	0.972923848650078	0.97372965172169	0.779787764507041	0.446775558984738	0.980588923399201	0.253890310720068	0.90781664692256	0.651728929283641	0.42280185052045	0.966426597263833	0.904004818749415	0.933954324532944	0.601418379999462	0.464781732236208	0.940749136306095	0.857595249523138	0.960383828000182	0.464785234428542	0.629336762383384	0.662511504418755	0.693186840692475	0.3435301550048	0.849896678007534	0.772184114495045	0.319318903128372	0.979705774385984	0.84891815151943	0.000520441106303488	0.56597518827825	0.789348655944534	0.587410548870617
g__Dietzia	0.500347708590483	0.217511420793694	0.652535524861764	0.778156599105256	0.821669145632299	0.573113541094198	0.883296226862925	0.821398381193366	0.922484735803188	0.75444761808096	0.381028848365679	0.948028325038432	0.279128074636025	0.893274993584022	0.90313498372873	0.892869485125584	0.616533277064545	0.670659316183343	0.590783274501419	0.684258067301552	0.317549119901545	0.246172570277899	0.88661304508738	0.755273539759289	0.207542820543371	0.895624889394034	0.816871583158131	0.977221154429359	0.965389868756622	0.971405988502647	0.906482345590912	0.205219992638442	0.71001051458717	0.728626816194487	0.731670131523542	0.874186368415859
g__Duodenibacillus	0.00701884644277052	0.071868433538949	0.00484869409888297	0.119509747046266	0.037279820201075	0.105745321052404	0.00716740661055323	0.0212048766580775	9.12977512708001e-06	0.000207777006584682	0.000317198856854047	0.00461514498544626	0.00181203461172713	0.0253483502014763	0.0266387679623666	0.0292536267707671	0.706367402345949	0.0667814563170395	7.88061191858292e-06	0.001461281706958	0.0686626443731463	0.774370098559606	0.00052575626249937	0.0204567507608444	0.0567622621965747	0.00459377054056677	0.00931572732284469	0.0296033405348604	0.917215064656341	0.618632679297927	0.00362002504743307	0.00598482986007428	0.773782692036173	0.24590893133866	0.00140486512105392	3.68978799045173e-05
g__Dwaynesavagella	0.00836651932363791	0.029979352437596	0.0294530128592098	0.091655960808243	0.792477310882839	0.00926205817977012	0.0744784756465136	0.00151842030291092	0.0525632315102249	0.00387799140308157	0.0252626637814729	0.0164076455043076	0.000764902086014179	0.0554062592846426	3.00665787286911e-05	2.60101113085538e-05	0.068961825793731	0.125086330553478	0.00151842030291092	0.000204362383785874	0.0515635533059838	0.332223493057753	0.00278699635002789	0.00191468408547956	0.844572535813564	0.0191908643432625	0.00275377481259154	0.00432114083365352	0.429015673570137	0.618632679297927	0.0793809516529668	0.310470234775918	0.574955102710192	0.0191933678762463	0.00288026260612853	0.31022245655294
g__DXHG01	0.922190170595364	0.302652506318395	0.79574873561028	0.295516262360397	0.998498883314319	0.526924289901675	0.531373929554591	0.183064840584395	0.1154212706945	0.851694593037359	0.119824622271968	0.39713784084362	0.937537025526121	0.0251873400546581	0.680897485462245	0.680307746269739	0.945535244745169	0.0772665205441731	0.706493325753928	0.0598186733661173	0.207575524291553	0.718303597328457	0.562207321708106	0.0378160352118913	0.232897757407543	0.796735784307948	0.439785845585536	0.502698264683678	0.918521163834361	0.461518370724862	0.174884926319284	0.167312593581362	0.00445699716363806	0.352240694758484	0.507904228440829	0.680799898367632
g__Dysgonomonas	0.265094621923096	0.356079261227115	0.611161312725927	0.68549155175956	0.296024971086671	0.296024971086671	0.736031290471064	0.560497069790318	0.937646906744846	0.222856535854325	0.370357854638188	0.74181804328018	0.79697042374098	0.364787326026863	0.64778193140796	0.728626816194487	0.275383769771814	0.736031290471064	0.306871954299374	0.937646906744846	0.317549119901545	0.429515769089755	0.416083490726923	0.265094621923096	0.714382906973118	0.270166261854527	0.280462794652954	0.604540457619139	0.83901983282869	0.236470233897371	0.270166261854527	0.699919854700502	0.83901983282869	0.402475339642963	0.370357854638188	0.317549119901545
g__Dysosmobacter	0.0034695204554452	0.0773512359320458	0.0792542097395755	0.805390850912315	0.928439826327419	0.757517710641915	0.139883773604402	0.5859791864336	6.19881559396959e-06	0.433896287290641	0.000587223702018232	0.147270684247364	0.0678738168560764	0.00880518055373179	0.65113019010266	0.784837713148659	0.0292201734789234	0.0045800598718718	0.0136965784563095	2.8805328750776e-05	0.11834479016759	0.117413205533695	0.113132863292448	0.744122246341598	1.20623193270936e-05	0.638744196095493	0.199389717731582	0.182659113756917	0.810850962952001	0.831710807002502	0.811143808317652	0.467558967941421	0.172628029732223	0.30337704045186	0.148722993706299	0.300157483407006
g__Egerieenecus	0.0561100706350936	0.226976712244873	0.108397762815425	0.614360631159598	0.651086342040436	0.728626816194487	0.714382906973118	0.937381832826803	0.000789600978285119	0.545303979869327	0.0029240631502225	0.790487692657272	0.371316216371419	0.0184396723553471	0.117973632806961	0.138796000679395	0.0422754342939029	0.0254773317414893	0.0926354333675582	0.00225868802987159	0.476385882804808	0.418142890397265	0.169382825008824	0.951491920259183	0.000224033038586714	0.936520430551471	0.270692580885192	0.142023035434146	0.771976348130929	0.399768047652952	0.845435303448634	0.446461275760383	0.153368952571835	0.391724213899965	0.202098077107854	0.999213074546116
g__Egerieimonas	0.0544183218149386	0.316217735516026	0.252082031194476	0.00220535681329706	0.867785874566143	0.795950996509283	0.00031585339869189	7.14516947329891e-05	0.100806569705041	0.221267379425995	0.00451595240960376	2.58260177096423e-06	0.0439653542648447	0.390957991894635	0.483457460011613	0.510324627453968	0.0984896315774995	0.00889311400532095	0.0110465579861675	0.00191468408547956	0.241831521478576	0.594769006413786	0.146025647529736	0.0223230233621386	0.057074058987409	0.211062211724336	0.121780430966294	0.207760437021619	0.431137584668709	0.33756427047406	0.0046640434562977	0.00288073798065774	0.0724614798117265	0.849232789325269	0.130534125908553	0.0814600921574356
g__Egerieimonas_A	0.0917128523503722	0.106033218357682	0.296033396274248	8.0141824799953e-06	0.536995523998864	0.801878486159748	8.0671575956151e-05	6.12292569158266e-05	0.370455305803092	0.172858354102566	0.0398125879040819	2.21244869070474e-06	0.031639653465499	0.20974071274521	0.256841539675912	0.22468832723605	0.849583961893234	0.0913301021902993	0.00848483189118629	0.00864799077168121	0.246236203258701	0.856605918457401	0.069144663656562	0.0217940780325063	0.843348055882286	0.0917821968510483	0.0205469667338144	0.196627778846847	0.34541772557415	0.697448011923528	0.000169602887819425	0.0720724400264882	0.165894499140435	0.698902643102761	0.0910845243659829	0.077398578472466
