MGE_subtype,ARG,species,gut_locations
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
tnpA,APH(3'')-Ib,s__Bacteroides salyersiae,large_intestine
tnpA,APH(3')-Ia,s__Bacteroides salyersiae,large_intestine
tnpA,APH(6)-Id,s__Bacteroides salyersiae,large_intestine
qacEdelta,qacEdelta1,s__unclassified Pseudomonadota species,large_intestine
qacEdelta,sul1,s__unclassified Pseudomonadota species,large_intestine
tnpA,tet(A),s__unclassified Enterobacteriaceae species,large_intestine
intI1,ANT(2'')-Ia,s__Escherichia coli,large_intestine
tnpA,ANT(2'')-Ia,s__Escherichia coli,large_intestine
tnpA,qacG,s__Desulfovibrio piger,large_intestine
qacEdelta,qacEdelta1,s__unclassified Bacteria species,large_intestine
tnpA,cfrA,s__unclassified Bacteroidales species,large_intestine
tnpA,FosB3,s__unclassified Enterococcus species,large_intestine
intI1,arr-2,s__Escherichia coli,large_intestine
tnpA,tet(A),s__unclassified Gammaproteobacteria species,large_intestine
tnpA,tet(A),s__unclassified Gammaproteobacteria species,large_intestine
tnpA,ErmB,s__Staphylococcus aureus,large_intestine
tnpA,dfrA14,s__unclassified Enterobacteriaceae species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
tnpA,ErmA,s__Staphylococcus simulans,large_intestine
tnpA,tet(A),s__unclassified Bacteria species,large_intestine
tnpA,tet(A),s__unclassified Bacteria species,large_intestine
tnpA,aadS,s__Sphingobacterium sp. BN32,large_intestine
repUS12,tet(45),s__Staphylococcus aureus,large_intestine
qacEdelta,qacEdelta1,s__unclassified Enterobacterales species,large_intestine
tniB,qacEdelta1,s__unclassified Enterobacterales species,large_intestine
qacEdelta,sul1,s__unclassified Enterobacterales species,large_intestine
tniB,sul1,s__unclassified Enterobacterales species,large_intestine
intI1,dfrA17,s__Escherichia coli,large_intestine
tnpA,FosB3,s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
rep7,catA8,s__Enterococcus lactis,large_intestine
tnpA,tet(A),s__unclassified Enterobacteriaceae species,large_intestine
tnpA,cfrA,s__Lysinibacillus capsici,large_intestine
tnpA,ErmF,s__Phocaeicola dorei,large_intestine
tnpA,FosB3,s__Enterococcus faecium,large_intestine
tnpA,tet(A),s__unclassified Gammaproteobacteria species,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,fexA,s__Enterococcus faecium,large_intestine
tnpA,fexA,s__Enterococcus faecium,large_intestine
Tn916,tet(45),s__Staphylococcus aureus,large_intestine
Tn916,tet(M),s__Staphylococcus aureus,large_intestine
IS91,arr-3,s__[Haemophilus] ducreyi,large_intestine
IS91,arr-3,s__[Haemophilus] ducreyi,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
Tn916,tet(M),s__Enterococcus faecium,large_intestine
tnpA,fexA,s__Enterococcus faecium,large_intestine
qacEdelta,qacEdelta1,s__unclassified Enterobacteriaceae species,large_intestine
qacEdelta,sul1,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,FosB3,s__unclassified Enterococcus species,large_intestine
tnpA,cfrA,s__Phocaeicola dorei,large_intestine
tnpA,cfrA,s__Phocaeicola dorei,large_intestine
tnpA,tet(A),s__unclassified Enterobacterales species,large_intestine
repUS12,tet(45),s__Staphylococcus aureus,large_intestine
tnpA,ErmB,s__Enterococcus faecium,large_intestine
tnpA,ErmA,s__unclassified Bacteria species,large_intestine
rep7,catA8,s__unclassified Streptococcus species,large_intestine
tnpA,cfrA,s__Parabacteroides goldsteinii,large_intestine
tnpA,tet(A),s__Sutterella megalosphaeroides,large_intestine
tnpA,APH(3')-Ia,s__unclassified Pasteurellaceae species,large_intestine
tnpA,cfrA,s__Segatella copri,large_intestine
tnpA,cfrA,s__Segatella copri,large_intestine
IS91,APH(3'')-Ib,s__Escherichia coli,large_intestine
IS91,APH(6)-Id,s__Escherichia coli,large_intestine
tnpA,vanTG,s__unclassified Acutalibacteraceae species,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
rep7,catA8,s__Enterococcus lactis,large_intestine
qacEdelta,qacJ,s__uncultured bacterium,large_intestine
tnpA,cfrA,s__Parabacteroides goldsteinii,large_intestine
tnpA,cfrA,s__Parabacteroides goldsteinii,large_intestine
IS91,tet(A),s__unclassified Bacteria species,large_intestine
tnpA,tet(A),s__unclassified Bacteria species,large_intestine
Tn916,catA8,s__Enterococcus cecorum,large_intestine
rep7,catA8,s__Enterococcus cecorum,large_intestine
repUS12,catA8,s__Enterococcus cecorum,large_intestine
tnpA,catA8,s__Enterococcus cecorum,large_intestine
tnpA,APH(3')-Ia,s__unclassified Pasteurellaceae species,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,TEM-1,s__unclassified Enterobacteriaceae species,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
tnpA,EstT,s__Sphingobacterium sp. BN32,large_intestine
tnpA,aadS,s__Sphingobacterium sp. BN32,large_intestine
tnpA,tet(A),s__unclassified Enterobacterales species,large_intestine
tnpA,ErmA,s__Enterococcus faecalis,large_intestine
tnpA,cfrA,s__Bacteroides fragilis,large_intestine
tnpA,tet(A),s__unclassified Pseudomonadota species,large_intestine
tnpA,fexA,s__Staphylococcus simulans,large_intestine
tnpA,vanTG,s__unclassified Oscillospiraceae species,large_intestine
tnpA,FosB3,s__unclassified Enterococcus species,large_intestine
tnpA,cfrA,s__Parabacteroides goldsteinii,large_intestine
tnpA,cfrA,s__Parabacteroides goldsteinii,large_intestine
rep7,catA8,s__unclassified Streptococcus species,large_intestine
tnpA,TEM-1,s__Escherichia coli,large_intestine
tnpA,arr-3,s__Klebsiella pneumoniae,large_intestine
tnpA,dfrA27,s__Klebsiella pneumoniae,large_intestine
tnpA,APH(3')-Ia,s__unclassified Pasteurellaceae species,large_intestine
tnpA,tet(A),s__Shigella flexneri,large_intestine
tnpA,tet(A),s__Shigella flexneri,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__unclassified Enterococcus species,large_intestine
tnpA,cfrA,s__Segatella copri,large_intestine
tnpA,ErmA,s__Enterococcus faecium,large_intestine
tnpA,fexA,s__Enterococcus faecium,large_intestine
tnpA,ErmA,s__Enterococcus faecium,large_intestine
tnpA,cfrA,s__Bacteroides xylanisolvens,large_intestine
tnpA,tet(A),s__unclassified Pseudomonadota species,large_intestine
qacEdelta,qacEdelta1,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,cfrA,s__Lysinibacillus capsici,large_intestine
tnpA,APH(3')-Ia,s__unclassified Pasteurellaceae species,large_intestine
tnpA,APH(6)-Id,s__unclassified Edwardsiella species,large_intestine
tnpA,tet(A),s__unclassified Edwardsiella species,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
tnpA,FosB3,s__Enterococcus faecium,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,cfrA,s__Parabacteroides merdae,large_intestine
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,APH(6)-Id,s__unclassified Enterobacterales species,large_intestine
tnpA,tet(A),s__unclassified Enterobacterales species,large_intestine
tnpA,dfrA14,s__unclassified Enterobacteriaceae species,large_intestine
rep7,catA8,s__unclassified Streptococcus species,large_intestine
tnpA,TEM-1,s__Klebsiella pneumoniae,large_intestine
tnpA,EstT,s__Riemerella anatipestifer,large_intestine
qacEdelta,aadA16,s__unclassified Bacteria species,large_intestine
qacEdelta,qacEdelta1,s__unclassified Bacteria species,large_intestine
tnpA,fexA,s__Enterococcus faecium,large_intestine
tnpA,AAC(3)-IVa,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,AAC(3)-IVa,s__unclassified Enterobacteriaceae species,large_intestine
tnpA,cfrA,s__Segatella copri,large_intestine
tnpA,cfrA,s__Segatella copri,large_intestine
tnpA,FosB3,s__unclassified Enterococcus species,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
Tn916,tet(M),s__Enterococcus faecalis,large_intestine
tnpA,tet(A),s__unclassified Enterobacteriaceae species,large_intestine
qacEdelta,qacEdelta1,s__Escherichia coli,large_intestine
tnpA,OXA-347,s__Bacteroides thetaiotaomicron,large_intestine
tnpA,tet(A),s__unclassified Pseudomonadota species,large_intestine
qacEdelta,qacEdelta1,s__Escherichia coli,large_intestine
tnpA,FosB3,s__unclassified Enterococcus species,large_intestine
tnpA,fexA,s__unclassified Campylobacter species,Small_intestine
tnpA,fexA,s__unclassified Campylobacter species,Small_intestine
tnpA,Streptococcus suis chloramphenicol acetyltransferase,s__unclassified Campylobacter species,Small_intestine
tnpA,fexA,s__unclassified Campylobacter species,Small_intestine
tnpA,tet(45),s__Staphylococcus aureus,Small_intestine
tnpA,fexA,s__Paraclostridium bifermentans,Small_intestine
tnpA,tet(O),s__Paraclostridium bifermentans,Small_intestine
Tn916,tet(M),s__unclassified Bacilli species,Small_intestine
Tn916,tet(M),s__unclassified Bacilli species,Small_intestine
Tn916,tet(M),s__unclassified Bacilli species,Small_intestine
tnpA,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,s__Enterococcus faecalis,Small_intestine
tnpA,APH(3')-IIIa,s__Enterococcus faecalis,Small_intestine
tnpA,ErmB,s__Enterococcus faecalis,Small_intestine
tnpA,SAT-4,s__Enterococcus faecalis,Small_intestine
tnpA,aad(6),s__Enterococcus faecalis,Small_intestine
tnpA,ErmA,s__Enterococcus faecalis,Small_intestine
tnpA,TEM-1,s__unclassified root species,Small_intestine
tnpA,TEM-1,s__unclassified root species,Small_intestine
IS91,tet(A),s__unclassified Bacteria species,Small_intestine
tnpA,FosB3,s__Megamonas funiformis,Small_intestine
tnpA,fexA,s__Enterococcus faecalis,Small_intestine
tnpA,FosB3,s__Megamonas funiformis,Small_intestine
tnpA,fexA,s__Megamonas funiformis,Small_intestine
tnpA,fexA,s__Megamonas funiformis,Small_intestine
tnpA,fexA,s__Megamonas funiformis,Small_intestine
tnpA,tet(45),s__Megamonas funiformis,Small_intestine
tnpA,tet(45),s__Megamonas funiformis,Small_intestine
tnpA,tet(45),s__Megamonas funiformis,Small_intestine
tnpA,tet(45),s__Staphylococcus aureus,Small_intestine
tnpA,ErmA,s__Enterococcus faecium,Small_intestine
tnpA,ErmA,s__Enterococcus faecium,Small_intestine
tnpA,ErmF,s__Bacteroides thetaiotaomicron,Small_intestine
tnpA,fexA,s__Enterococcus faecium,Small_intestine
tnpA,ErmA,s__Enterococcus faecalis,Small_intestine
tnpA,FosB3,s__Megamonas funiformis,Small_intestine
tnpA,fexA,s__Enterococcus faecium,Small_intestine
tnpA,fexA,s__Enterococcus faecium,Small_intestine
tnpA,fexA,s__Enterococcus faecium,Small_intestine
tnpA,fexA,s__Enterococcus faecium,Small_intestine
tnpA,sul2,s__Segatella copri,Small_intestine
IS91,APH(6)-Id,s__unclassified root species,Small_intestine
Tn916,tet(M),s__Enterococcus faecalis,Small_intestine
Tn916,tet(M),s__Enterococcus faecalis,Small_intestine
Tn916,tet(M),s__Enterococcus faecalis,Small_intestine
qacEdelta,qacEdelta1,s__unclassified Pseudomonadota species,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
tnpA,ANT(9)-Ia,s__Staphylococcus aureus,Stomach
tnpA,ErmA,s__Staphylococcus aureus,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
tnpA,TEM-1,s__Salmonella enterica,Stomach
tnpA,TEM-1,s__Salmonella enterica,Stomach
repUS12,tet(45),s__Enterococcus faecium,Stomach
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Stomach
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Stomach
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Stomach
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Stomach
tnpA,QnrS1,s__unclassified Enterobacteriaceae species,Stomach
qacEdelta,qacEdelta1,s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
qacEdelta,sul1,s__unclassified Bacteria species,Stomach
tnpA,APH(3')-Ia,s__unclassified Gammaproteobacteria species,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
Tn916,tet(45),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
tnpA10,tet(B),s__Gallibacterium salpingitidis,Stomach
tnpA10,tet(R),s__Gallibacterium salpingitidis,Stomach
tnpA,fexA,s__Enterococcus cecorum,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
Tn916,tet(45),s__Staphylococcus aureus,Stomach
Tn916,tet(45),s__Staphylococcus aureus,Stomach
Tn916,tet(45),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
Tn916,tet(M),s__Staphylococcus aureus,Stomach
tnpA,APH(3'')-Ib,s__unclassified Pseudomonas species,Stomach
tnpA,ErmX,s__Rothia nasimurium,Stomach
tnpA,tet(A),s__Neisseria meningitidis,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
tnpA,tet(A),s__Escherichia coli,Stomach
intI1,aadA2,s__unclassified Actinomycetes species,Stomach
qacEdelta,aadA2,s__unclassified Actinomycetes species,Stomach
tniB,aadA2,s__unclassified Actinomycetes species,Stomach
tnpA,aadA2,s__unclassified Actinomycetes species,Stomach
intI1,qacEdelta1,s__unclassified Actinomycetes species,Stomach
qacEdelta,qacEdelta1,s__unclassified Actinomycetes species,Stomach
tniB,qacEdelta1,s__unclassified Actinomycetes species,Stomach
tnpA,qacEdelta1,s__unclassified Actinomycetes species,Stomach
intI1,sul1,s__unclassified Actinomycetes species,Stomach
qacEdelta,sul1,s__unclassified Actinomycetes species,Stomach
tniB,sul1,s__unclassified Actinomycetes species,Stomach
tnpA,sul1,s__unclassified Actinomycetes species,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
Tn916,tet(M),s__Enterococcus faecium,Stomach
Tn916,tet(M),s__Enterococcus faecium,Stomach
Tn916,tet(M),s__Enterococcus faecium,Stomach
intI1,dfrA17,s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
tnpA,sul2,s__Acinetobacter sp. YH12138,Stomach
tnpA,sul2,s__Acinetobacter sp. YH12138,Stomach
tnpA,sul2,s__Acinetobacter sp. YH12138,Stomach
qacEdelta,qacEdelta1,s__Xanthomonas sacchari,Stomach
qacEdelta,sul1,s__Xanthomonas sacchari,Stomach
repUS12,tet(45),s__Staphylococcus aureus,Stomach
Tn916,tet(S),s__Enterococcus faecalis,Stomach
tnpA,tet(S),s__Enterococcus faecalis,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
qacEdelta,sul1,s__unclassified Bacteria species,Stomach
Tn916,tet(M),s__Enterococcus faecalis,Stomach
Tn916,tet(M),s__Enterococcus faecalis,Stomach
Tn916,tet(M),s__Enterococcus faecalis,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
tnpA,tet(A),s__unclassified Pseudomonadota species,Stomach
rep7,catA8,s__Enterococcus faecium,Stomach
tnpA,tet(A),s__Rodentibacter haemolyticus,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__unclassified Gammaproteobacteria species,Stomach
tnpA,ErmX,s__Corynebacterium striatum,Stomach
tnpA,APH(3')-Ia,s__Histophilus somni,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
tnpA10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
tnpA10,tet(R),s__Escherichia coli,Stomach
qacEdelta,qacEdelta1,s__Enterobacter hormaechei,Stomach
rep21,lnuA,s__Staphylococcus hominis,Stomach
rep21,lnuA,s__Staphylococcus hominis,Stomach
Tn916,tet(M),s__Streptococcus agalactiae,Stomach
Tn916,tet(M),s__Streptococcus agalactiae,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
rep7,tet(45),s__Staphylococcus aureus,Stomach
IS10,tet(B),s__Escherichia coli,Stomach
IS10,tet(R),s__Escherichia coli,Stomach
IS10,tet(B),s__Gallibacterium anatis,Stomach
IS10,tet(R),s__Gallibacterium anatis,Stomach
tnpA,dfrA17,s__Escherichia coli,Stomach
Tn916,tet(M),s__unclassified Lactobacillales species,Stomach
qacEdelta,qacEdelta1,s__unclassified Bacteria species,Stomach
tnpA,qacEdelta1,s__unclassified Bacteria species,Stomach
qacEdelta,sul1,s__unclassified Bacteria species,Stomach
tnpA,sul1,s__unclassified Bacteria species,Stomach
Tn916,tet(45),s__Enterococcus cecorum,large_intestine
Tn916,tet(45),s__Enterococcus cecorum,large_intestine
Tn916,tet(45),s__Enterococcus cecorum,large_intestine
Tn916,tet(45),s__Enterococcus cecorum,large_intestine
repUS12,tet(45),s__Enterococcus cecorum,large_intestine
tnpA,tet(45),s__Enterococcus cecorum,large_intestine
